Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5U4u97LnLFFTKBAf9MaOdH,"4th of july","dirt","Hand Habits",2021-02-19,176268,37,false,,2025-05-30T04:00:28Z,"","Saddle Creek",0.592,0.295,10,-10.894,1,0.0254,0.439,0.00011,0.112,0.308,100.724,4
spotify:track:6f8Z7xDKhliHAqWpoFdYXr,"Awake for the Sunrise","Head of Roses","Flock of Dimes",2021-04-02,238333,35,false,,2025-05-30T04:00:28Z,"","Sub Pop Records",0.351,0.353,10,-11.15,1,0.084,0.889,0.00000212,0.0903,0.564,201.789,3
spotify:track:5r882UNUUII5EKZ9rlVImU,"Satellite","Satellite","Courtney Marie Andrews",2022-06-08,174540,32,false,,2025-05-30T04:00:28Z,"americana,alt country","Fat Possum",0.511,0.55,4,-8.323,1,0.0324,0.756,0,0.206,0.285,77.038,4
spotify:track:7axHflLoQmVH6K28TSnWuu,"Rushin' River Valley","A River Running to Your Heart","Fruit Bats",2023-04-14,226996,50,false,,2025-05-30T04:00:28Z,"","Merge Records",0.555,0.776,2,-9.233,1,0.0305,0.0203,0.536,0.0811,0.531,154.986,4
spotify:track:0aK8R0A8eMzEKfzEvapzlX,"Roll The Bones","Roll The Bones X","Shakey Graves",2021-04-02,244272,45,false,,2025-05-30T04:00:28Z,"indie folk","Dualtone Music Group",0.582,0.373,7,-12.826,1,0.0326,0.803,0.0705,0.112,0.182,113.218,4
spotify:track:1YBBgIChWhjNKYWOxbJdNM,"Favorite Part","Sleeper","Anna Ash",2022-01-21,197906,39,false,,2025-05-30T04:00:28Z,"","Anna Ash",0.58,0.552,1,-8.967,1,0.0456,0.699,0.0218,0.265,0.43,118.408,4
spotify:track:2opMGBCXLhtv94ffMd6vBf,"Pick","Big Picture","Fenne Lily",2023-04-14,165133,31,false,,2025-05-30T04:00:28Z,"","Dead Oceans",0.759,0.443,10,-10.598,1,0.035,0.827,0.588,0.0954,0.667,101.018,4
spotify:track:4jGfNIAPEJNpHoGm4r5znR,"Fool","Bright Future","Adrianne Lenker",2024-03-22,174539,51,false,,2025-05-30T04:00:28Z,"","4AD",0.513,0.356,3,-12.059,1,0.0322,0.913,0.0011,0.101,0.77,143.837,3
spotify:track:6A1sSc1NFq5ZO9V0xGDe1L,"Cool Dry Place","Cool Dry Place","Katy Kirby",2021-02-19,300586,41,false,,2025-05-30T04:00:28Z,"","Keeled Scales",0.412,0.348,4,-10.229,1,0.029,0.255,0.00145,0.103,0.427,137.469,4
spotify:track:0W3hYZhMQlXxJFMbcU3OKe,"It's Infinite","Hannah","Lomelda",2020-09-04,174465,36,false,,2025-05-30T04:00:28Z,"","Double Double Whammy",0.555,0.241,0,-17.223,1,0.0302,0.894,0.276,0.111,0.448,136.91,4
spotify:track:5aHpXbgh3lZlUPJ1iqaczp,"Strange Overtones","Candid","Whitney",2020-08-14,206995,39,false,,2025-05-30T04:00:28Z,"","Secretly Canadian",0.73,0.571,2,-10.042,1,0.0344,0.23,0.0000463,0.102,0.742,110.333,4
spotify:track:377M5cHQ9COyB8i9t3Hval,"Hail Mary","Hydranism","Oracle Sisters",2023-04-07,169216,30,false,,2025-05-30T04:00:28Z,"","22TWENTY",0.681,0.368,9,-11.459,1,0.0414,0.582,0.0000482,0.192,0.356,139.831,4
spotify:track:0LzzplhWUupZEPfJpELtmg,"Blue","Hysteria","Indigo Sparke",2022-10-07,326971,23,true,,2025-05-30T04:00:28Z,"indie folk","Sacred Bones Records",0.594,0.398,1,-7.668,1,0.0251,0.781,0,0.112,0.337,105.023,4
spotify:track:2wEYO3Vg0gv5xK4iAMfHBz,"PIERCED ARROWS","LIFE ON EARTH","Hurray For The Riff Raff",2022-02-18,242053,32,true,,2025-05-30T04:00:28Z,"americana,alt country","Nonesuch",0.577,0.648,10,-6.009,1,0.0273,0.605,0.000779,0.102,0.329,126.912,4
spotify:track:4leJ4U2wXMyYz5NUSbKXms,"I Already Love You","Leftovers","Le Ren",2021-10-15,203786,21,false,,2025-05-30T04:00:28Z,"indie folk","Secretly Canadian",0.467,0.227,2,-9.854,1,0.0324,0.91,0.0213,0.121,0.25,124.368,4
spotify:track:4CIoVUlxgd0nlSIEhJb4of,"happy accident","happy accident","Tomberlin",2022-02-16,345096,25,false,,2025-05-30T04:00:28Z,"","Saddle Creek",0.387,0.568,2,-6.48,1,0.0262,0.666,0.00127,0.255,0.263,73.863,4
spotify:track:4K9VTuc8Ub7m8HGpDowzit,"A Mermaid in Lisbon","A Mermaid in Lisbon","Patrick Watson,Teresa Salgueiro,Attacca Quartet",2021-06-17,208649,51,false,,2025-05-30T04:00:28Z,"fado,chamber music","Secret City Records",0.431,0.45,11,-10.763,0,0.0378,0.701,0.00326,0.195,0.541,79.836,4
spotify:track:4v1iJtw7eco5J0H7DFRTui,"Lorelei","Dance Of Love","Tucker Zimmerman,Big Thief",2024-10-11,251360,37,false,,2025-05-30T04:00:28Z,"","4AD",0.629,0.17,0,-16.301,1,0.0354,0.922,0.0515,0.106,0.252,77.888,4
spotify:track:1iJxsYXQI3uTGlChp7UqMB,"Every Day Like the Last","Every Day Like the Last","Wye Oak",2023-06-23,182525,26,false,,2025-05-30T04:00:28Z,"","Merge Records",0.476,0.554,2,-10.223,1,0.0265,0.217,0.0106,0.112,0.395,80.444,4
spotify:track:04LtT3aIQTrKUpVR9UG3OL,"Bad Moves","Bad Moves","The Bones of J.R. Jones",2021-01-29,246800,43,false,,2025-05-30T04:00:28Z,"southern gothic,blues rock,modern blues","The Bones of J.R. Jones / Tone Tree Music",0.547,0.835,8,-7.033,1,0.0372,0.0731,0.589,0.111,0.388,177.143,4
spotify:track:3XHtGQBlfMHfKcXdTX7Mt0,"Fisher Island Sound","Artifacts","Beirut",2022-01-28,164773,50,false,,2025-05-30T04:00:28Z,"baroque pop,indie folk","Pompeii Records",0.561,0.739,7,-7.752,1,0.028,0.0846,0.422,0.1,0.146,123.983,4
spotify:track:4CJ3UMJ236poSE3prhOGnh,"You Would Have to Lose Your Mind","Queens of the Breakers","The Barr Brothers",2017-10-13,381640,54,false,,2025-05-30T04:00:28Z,"indie folk","Secret City Records",0.347,0.446,2,-8.408,1,0.0255,0.173,0.725,0.12,0.243,88.295,4
spotify:track:1HrXzZHvSc9HcDWcB1WUNI,"Anniversary Song","Anniversary Song","Abigail Lapell",2024-02-14,202359,17,false,,2025-05-30T04:00:28Z,"folk","Outside Music",0.458,0.43,2,-11.432,1,0.0242,0.203,0.00531,0.118,0.512,94.142,4
spotify:track:7daItyBA4UqHyFItCVgzBn,"El Invento","El Invento","José González",2021-02-17,153413,38,false,,2025-05-30T04:00:28Z,"indie folk","Mute",0.5,0.37,9,-11.581,1,0.0376,0.949,0.0761,0.104,0.37,78.785,4
spotify:track:4ZEipZpT0Rai3askcC5gkr,"Dizzy Spin","Water's Here In You","Babehoven",2024-04-26,285320,34,false,,2025-05-30T04:00:28Z,"","Double Double Whammy",0.621,0.67,0,-10.626,1,0.0266,0.53,0.316,0.136,0.354,120.987,4
spotify:track:0lPCROErEeqqqzwRMMXJHR,"Blindsided","True Love","Hovvdy",2021-10-01,222586,43,false,,2025-05-30T04:00:28Z,"lo-fi indie","Grand Jury Music",0.499,0.381,8,-10.309,1,0.026,0.826,0.601,0.238,0.291,144.967,3
spotify:track:0q0Vlb5g3DV8pysqIllbiR,"Everything Everything","Echo","Indigo Sparke",2021-02-19,206950,35,false,,2025-05-30T04:00:28Z,"indie folk","Sacred Bones Records",0.5,0.171,9,-16.361,0,0.035,0.987,0.503,0.0997,0.16,119.255,3
spotify:track:7alJbTUjMt8RWwonkin3uf,"You Never Know","Light Verse","Iron & Wine",2024-04-26,290584,39,false,,2025-05-30T04:00:28Z,"indie folk","Sub Pop Records",0.507,0.288,0,-12.747,1,0.031,0.444,0.0224,0.107,0.488,126.423,4
spotify:track:0QrxeCKmq1qHJSqysK5rdD,"Drinking Song","Fish Eyes EP","Haley Heynderickx",2016-01-29,194808,31,false,,2025-05-30T04:00:28Z,"","Haley Heynderickx",0.544,0.539,0,-5.09,1,0.0292,0.0882,0,0.142,0.237,120.877,3
spotify:track:0Bq9VjpPqkP3Mbq4Ui2mbo,"Only One","My Light My Destroyer","Cassandra Jenkins",2024-07-12,189093,49,false,,2025-05-30T04:00:28Z,"","Dead Oceans",0.585,0.519,9,-10.159,1,0.0388,0.612,0.15,0.088,0.486,78.01,4
spotify:track:3BsrEIMaUPq97jPCwF7cn0,"Somewhere in Chicago","Somewhere in Chicago","Strand of Oaks",2021-09-03,185901,35,false,,2025-05-30T04:00:28Z,"","Galacticana Records",0.531,0.707,11,-7.639,0,0.0267,0.645,0.182,0.252,0.651,144.037,5
spotify:track:5Fj6VahostTvV1J2TMYLyS,"Sucker","Sucker's Lunch","Madeline Kenney",2020-07-31,283370,34,false,,2025-05-30T04:00:28Z,"","Carpark Records",0.508,0.675,9,-9.54,1,0.0281,0.106,0.0101,0.129,0.653,173.956,4
spotify:track:1tMuek060QcbPJmCS1nyC1,"Anyone's Game","Light Verse","Iron & Wine",2024-04-26,229458,37,false,,2025-05-30T04:00:28Z,"indie folk","Sub Pop Records",0.588,0.785,4,-10.871,1,0.0707,0.0865,0.103,0.157,0.787,91.469,4
spotify:track:0qYdqIxjSTK9Wu7wuPZ2i4,"Hadsel","Hadsel","Beirut",2023-11-10,294835,39,false,,2025-05-30T04:00:28Z,"baroque pop,indie folk","Pompeii Records",0.308,0.233,1,-12.608,1,0.0274,0.94,0.715,0.111,0.203,80.028,4
spotify:track:0mMLaYnvYOMMHxgqU0DxX0,"Complex","Complex","Tristen",2021-03-02,228720,21,false,,2025-05-30T04:00:28Z,"","Mama Bird Recording Co.",0.578,0.715,5,-9.41,1,0.0341,0.088,0.000808,0.185,0.895,155.885,4
spotify:track:0TR6bZ12pF2qC0XqpuXYkY,"Dusty","Earthstar Mountain","Hannah Cohen",2025-03-28,245776,32,false,,2025-05-30T04:00:28Z,"","Congrats Records",0.584,0.577,7,-9.434,1,0.0368,0.485,0.039,0.0654,0.666,78.985,4
spotify:track:1FZXwhynIW71oSoo1u20L5,"Elderberry Wine","Elderberry Wine","Wednesday",2025-05-21,215506,62,false,,2025-05-30T04:00:28Z,"alt country","Dead Oceans",0.642,0.704,0,-3.949,1,0.0255,0.0701,0.0000144,0.143,0.372,112.008,4
spotify:track:21JL0gpeAYgbSUmzhgSPJz,"Souvenir","boygenius","boygenius,Julien Baker,Phoebe Bridgers,Lucy Dacus",2018-10-26,212467,60,false,,2025-05-30T04:00:28Z,"ambient folk","Matador",0.605,0.299,6,-11.192,0,0.0264,0.751,0.474,0.0943,0.181,109.008,4
spotify:track:0wsvEdXACQfdZDrDr7ZUWR,"Dyan","Leftovers","Le Ren",2021-10-15,158208,39,false,,2025-05-30T04:00:28Z,"indie folk","Secretly Canadian",0.66,0.477,4,-10.502,1,0.0428,0.9,0.0000892,0.11,0.566,125.908,4
spotify:track:23eo8zA2UMVDRoISh0U8pX,"Everything Looks Better (In Hindsight)","The World We Built","The Wild Reeds",2017-04-07,328120,38,false,,2025-05-30T04:00:28Z,"","Dualtone Music Group",0.551,0.452,9,-6.51,0,0.0238,0.742,0.0000196,0.177,0.103,97.95,3
spotify:track:002nFT2kRsfvS0d17AwWsB,"A Month Or Two","A Month Or Two","Odie Leigh",2022-08-05,191226,45,false,,2025-05-30T04:00:28Z,"","Odie Leigh",0.409,0.274,6,-11.185,1,0.0295,0.448,0.0451,0.119,0.701,185.358,3
spotify:track:7xTplcuSNquTW0mpuikq1E,"Crown","Crown","Billie Marten",2024-10-11,142097,50,false,,2025-05-30T04:00:28Z,"","Fiction Records",0.719,0.377,7,-14.883,0,0.0606,0.831,0.0529,0.0733,0.516,96.035,4
spotify:track:4HOKq0bN93FsAhtZ5Wdq3y,"Long Blue Light","Long Blue Light","Leif Vollebekk",2020-11-10,200173,64,false,,2025-05-30T04:00:28Z,"","Secret City Records",0.568,0.483,9,-9.12,1,0.0297,0.53,0.0972,0.183,0.508,142.52,4
spotify:track:4h7d4UJBGJmBuRX1AgVfKx,"Bed Song 1","Tell Me What You Miss The Most","Tasha",2021-11-05,239421,27,false,,2025-05-30T04:00:28Z,"","Father/Daughter Records",0.584,0.209,11,-12.656,1,0.0338,0.947,0.00211,0.103,0.321,121.888,3
spotify:track:1xQKkR7bFenmihMnOgoFgC,"Mountain","Earthstar Mountain","Hannah Cohen",2025-03-28,239895,38,false,,2025-05-30T04:00:28Z,"","Congrats Records",0.666,0.486,9,-10.114,0,0.0282,0.697,0.0456,0.109,0.455,121.022,4
spotify:track:5bFCQlmeLTKT25oga5ltiA,"Rubberneckers","Quitters","Christian Lee Hutson",2022-04-01,208911,35,true,,2025-05-30T04:00:28Z,"","Anti/Epitaph",0.672,0.562,1,-10.272,1,0.0362,0.499,0.514,0.107,0.726,120.728,4
spotify:track:5J6TfufAsesi9BPnvlgBl8,"Feeling","Feeling","Billie Marten",2025-03-19,200626,60,false,,2025-05-30T04:00:28Z,"","Fiction Records",0.678,0.462,1,-12.208,1,0.0367,0.69,0.0461,0.107,0.714,92.557,4
spotify:track:0mZdT3W9e1UyJlSXMV6xL0,"Everything Is Free - Recorded at Spotify Studios NYC","Spotify Singles","Father John Misty",2018-08-15,265687,44,false,,2025-05-30T04:00:28Z,"","Sub Pop Records",0.506,0.0952,7,-13.51,1,0.0385,0.91,0.00000355,0.111,0.162,111.163,4
spotify:track:7tbR2WSnuTUOGgkUQiAupD,"Berlin","BREACH","Fenne Lily",2020-09-18,219680,38,false,,2025-05-30T04:00:28Z,"","Dead Oceans",0.525,0.362,8,-9.882,1,0.027,0.535,0.815,0.119,0.291,143.49,4
spotify:track:61YiDeQ7mtBuUV1zTC1d8J,"Waiting For You (feat. Lucius)","Waiting For You","T Bone Burnett,Lucius",2024-02-28,178644,20,false,,2025-05-30T04:00:28Z,"roots rock,americana","T Bone Burnett",0.512,0.239,4,-14.429,1,0.0304,0.738,0.0769,0.111,0.222,81.062,4
spotify:track:1TsArKeEAf1VPEdT98ZuUM,"A Running Start","A Running Start","Sufjan Stevens",2023-10-03,261165,34,false,,2025-05-30T04:00:28Z,"baroque pop","Asthmatic Kitty",0.528,0.322,3,-10.569,1,0.0302,0.928,0.0234,0.105,0.458,176.028,5
spotify:track:6U13ePayjjfmxzXHGGYbv5,"I Come With Mud","Equus Asinus","Men I Trust",2025-03-19,291791,62,false,,2025-05-30T04:00:28Z,"bedroom pop,indie pop","Independent",0.586,0.195,7,-17.293,1,0.0352,0.876,0.784,0.093,0.43,177.905,4
spotify:track:08ezn6XeocKl507k8lg9lA,"In Color","My Morning Jacket","My Morning Jacket",2021-10-22,440746,25,false,,2025-05-30T04:00:28Z,"jam band,alt country","ATO Records",0.291,0.557,9,-6.143,1,0.0347,0.0781,0.028,0.105,0.231,106.621,3
spotify:track:0dxOa53QwjVqb4FPtQMflQ,"God Above","Drop Cherries","Billie Marten",2023-04-07,206103,33,false,,2025-05-30T04:00:28Z,"","Fiction Records",0.575,0.306,11,-9.549,1,0.0293,0.873,0.0000556,0.111,0.405,126.374,3
spotify:track:0EWHn0McVO8Ewbkqvh53AD,"Younger & Dumber","Younger & Dumber","Indigo De Souza",2023-02-08,279040,38,false,,2025-05-30T04:00:28Z,"","Saddle Creek",0.474,0.193,9,-10.76,1,0.0315,0.671,0.0000193,0.0999,0.15,143.928,4
spotify:track:2E8p2xkMaloP8V7tSgi0Ba,"I Went Dancing With My Sister - Bonus Track","Seven Swans (Deluxe Edition)","Sufjan Stevens",2024-06-21,262375,32,false,,2025-05-30T04:00:28Z,"baroque pop","Asthmatic Kitty",0.293,0.527,7,-12.931,1,0.0441,0.416,0.235,0.0933,0.644,172.099,5
spotify:track:5rAKLyxm8fYJKNDiH1udjJ,"Good Thing","To Enjoy is the Only Thing","Maple Glider",2021-06-25,252455,47,false,,2025-05-30T04:00:28Z,"indie folk","Partisan Records",0.705,0.197,8,-12.224,0,0.0344,0.764,0.00267,0.127,0.138,111.984,4
spotify:track:4PdsFizGtoWX53gXDcXTyw,"Water Flowing Downward","That Spell","Andrea von Kampen",2021-08-06,205626,31,false,,2025-05-30T04:00:28Z,"","Fantasy",0.571,0.236,9,-11.347,0,0.0347,0.967,0.0126,0.108,0.328,96.017,4
spotify:track:6RJq7ki5vvDnLfn8E6EJVV,"Catholic Country","Peace Or Love","Kings of Convenience,Feist",2021-06-18,181139,55,false,,2025-05-30T04:00:28Z,"","[PIAS] Recordings Catalogue",0.803,0.406,2,-11.662,0,0.109,0.784,0.00159,0.101,0.566,93.955,4
spotify:track:4uqpRmqGytCz8syznJtOh6,"After Hours","Paradise Pop. 10","Christian Lee Hutson",2024-09-27,192266,34,true,,2025-05-30T04:00:28Z,"","Anti/Epitaph",0.22,0.279,10,-13.647,1,0.0329,0.832,0.000391,0.132,0.35,82.431,4
